Raw_Data,ID,Status,Latency,Risk_Level
TXNID:236842 | STATUS:REJECTED | LATENCY:92ms,236842,REJECTED,92,CRITICAL
TXNID:774360 | STATUS:FAILURE | LATENCY:197ms,774360,FAILURE,197,CRITICAL
TXNID:163412 | STATUS:REJECTED | LATENCY:193ms,163412,REJECTED,193,CRITICAL
TXNID:83380 | STATUS:REJECTED | LATENCY:149ms,83380,REJECTED,149,CRITICAL
TXNID:505227 | STATUS:SUCCESS | LATENCY:185ms,505227,SUCCESS,185,CRITICAL
TXNID:542382 | STATUS:FAILURE | LATENCY:181ms,542382,FAILURE,181,CRITICAL
TXNID:635873 | STATUS:FAILURE | LATENCY:192ms,635873,FAILURE,192,CRITICAL
TXNID:241029 | STATUS:REJECTED | LATENCY:176ms,241029,REJECTED,176,CRITICAL
TXNID:66129 | STATUS:REJECTED | LATENCY:4ms,66129,REJECTED,4,CRITICAL
TXNID:151036 | STATUS:PENDING | LATENCY:183ms,151036,PENDING,183,CRITICAL
TXNID:363564 | STATUS:FAILURE | LATENCY:191ms,363564,FAILURE,191,CRITICAL
TXNID:288440 | STATUS:REJECTED | LATENCY:44ms,288440,REJECTED,44,CRITICAL
TXNID:751348 | STATUS:REJECTED | LATENCY:70ms,751348,REJECTED,70,CRITICAL
TXNID:983674 | STATUS:FAILURE | LATENCY:196ms,983674,FAILURE,196,CRITICAL
TXNID:725140 | STATUS:REJECTED | LATENCY:158ms,725140,REJECTED,158,CRITICAL
TXNID:469395 | STATUS:REJECTED | LATENCY:109ms,469395,REJECTED,109,CRITICAL
TXNID:72398 | STATUS:REJECTED | LATENCY:111ms,72398,REJECTED,111,CRITICAL
TXNID:5508 | STATUS:REJECTED | LATENCY:5ms,5508,REJECTED,5,CRITICAL
TXNID:880663 | STATUS:REJECTED | LATENCY:76ms,880663,REJECTED,76,CRITICAL
TXNID:196422 | STATUS:REJECTED | LATENCY:142ms,196422,REJECTED,142,CRITICAL
TXNID:660129 | STATUS:REJECTED | LATENCY:33ms,660129,REJECTED,33,CRITICAL
TXNID:133604 | STATUS:REJECTED | LATENCY:138ms,133604,REJECTED,138,CRITICAL
TXNID:369429 | STATUS:PENDING | LATENCY:189ms,369429,PENDING,189,CRITICAL
TXNID:539077 | STATUS:REJECTED | LATENCY:178ms,539077,REJECTED,178,CRITICAL
TXNID:707071 | STATUS:REJECTED | LATENCY:50ms,707071,REJECTED,50,CRITICAL
TXNID:525185 | STATUS:REJECTED | LATENCY:148ms,525185,REJECTED,148,CRITICAL
TXNID:316488 | STATUS:SUCCESS | LATENCY:188ms,316488,SUCCESS,188,CRITICAL
TXNID:311434 | STATUS:REJECTED | LATENCY:43ms,311434,REJECTED,43,CRITICAL
TXNID:446229 | STATUS:SUCCESS | LATENCY:183ms,446229,SUCCESS,183,CRITICAL
TXNID:535952 | STATUS:SUCCESS | LATENCY:183ms,535952,SUCCESS,183,CRITICAL
TXNID:518938 | STATUS:REJECTED | LATENCY:183ms,518938,REJECTED,183,CRITICAL
TXNID:253964 | STATUS:REJECTED | LATENCY:187ms,253964,REJECTED,187,CRITICAL
TXNID:467637 | STATUS:REJECTED | LATENCY:40ms,467637,REJECTED,40,CRITICAL
TXNID:327115 | STATUS:REJECTED | LATENCY:184ms,327115,REJECTED,184,CRITICAL
TXNID:522522 | STATUS:REJECTED | LATENCY:57ms,522522,REJECTED,57,CRITICAL
TXNID:660146 | STATUS:REJECTED | LATENCY:194ms,660146,REJECTED,194,CRITICAL
TXNID:713911 | STATUS:SUCCESS | LATENCY:186ms,713911,SUCCESS,186,CRITICAL
TXNID:239924 | STATUS:SUCCESS | LATENCY:182ms,239924,SUCCESS,182,CRITICAL
TXNID:974279 | STATUS:REJECTED | LATENCY:60ms,974279,REJECTED,60,CRITICAL
TXNID:292872 | STATUS:REJECTED | LATENCY:22ms,292872,REJECTED,22,CRITICAL
TXNID:187145 | STATUS:REJECTED | LATENCY:167ms,187145,REJECTED,167,CRITICAL
TXNID:933851 | STATUS:SUCCESS | LATENCY:187ms,933851,SUCCESS,187,CRITICAL
TXNID:806736 | STATUS:REJECTED | LATENCY:91ms,806736,REJECTED,91,CRITICAL
TXNID:771173 | STATUS:REJECTED | LATENCY:123ms,771173,REJECTED,123,CRITICAL
TXNID:152907 | STATUS:SUCCESS | LATENCY:194ms,152907,SUCCESS,194,CRITICAL
TXNID:678497 | STATUS:REJECTED | LATENCY:171ms,678497,REJECTED,171,CRITICAL
TXNID:543425 | STATUS:REJECTED | LATENCY:122ms,543425,REJECTED,122,CRITICAL
TXNID:467408 | STATUS:REJECTED | LATENCY:103ms,467408,REJECTED,103,CRITICAL
TXNID:257182 | STATUS:FAILURE | LATENCY:194ms,257182,FAILURE,194,CRITICAL
TXNID:157519 | STATUS:REJECTED | LATENCY:83ms,157519,REJECTED,83,CRITICAL
TXNID:903274 | STATUS:FAILURE | LATENCY:189ms,903274,FAILURE,189,CRITICAL
TXNID:323841 | STATUS:REJECTED | LATENCY:113ms,323841,REJECTED,113,CRITICAL
TXNID:799128 | STATUS:REJECTED | LATENCY:155ms,799128,REJECTED,155,CRITICAL
TXNID:301321 | STATUS:FAILURE | LATENCY:193ms,301321,FAILURE,193,CRITICAL
TXNID:13878 | STATUS:REJECTED | LATENCY:171ms,13878,REJECTED,171,CRITICAL
TXNID:405218 | STATUS:REJECTED | LATENCY:33ms,405218,REJECTED,33,CRITICAL
TXNID:629293 | STATUS:FAILURE | LATENCY:181ms,629293,FAILURE,181,CRITICAL
TXNID:954102 | STATUS:PENDING | LATENCY:190ms,954102,PENDING,190,CRITICAL
TXNID:970068 | STATUS:REJECTED | LATENCY:47ms,970068,REJECTED,47,CRITICAL
TXNID:238504 | STATUS:REJECTED | LATENCY:42ms,238504,REJECTED,42,CRITICAL
TXNID:771237 | STATUS:REJECTED | LATENCY:83ms,771237,REJECTED,83,CRITICAL
TXNID:474382 | STATUS:FAILURE | LATENCY:199ms,474382,FAILURE,199,CRITICAL
TXNID:309471 | STATUS:PENDING | LATENCY:192ms,309471,PENDING,192,CRITICAL
TXNID:227151 | STATUS:REJECTED | LATENCY:92ms,227151,REJECTED,92,CRITICAL
TXNID:107379 | STATUS:REJECTED | LATENCY:92ms,107379,REJECTED,92,CRITICAL
TXNID:105918 | STATUS:SUCCESS | LATENCY:188ms,105918,SUCCESS,188,CRITICAL
TXNID:861959 | STATUS:FAILURE | LATENCY:192ms,861959,FAILURE,192,CRITICAL
TXNID:43304 | STATUS:REJECTED | LATENCY:82ms,43304,REJECTED,82,CRITICAL
TXNID:2508 | STATUS:PENDING | LATENCY:186ms,2508,PENDING,186,CRITICAL
TXNID:248506 | STATUS:REJECTED | LATENCY:126ms,248506,REJECTED,126,CRITICAL
TXNID:986323 | STATUS:REJECTED | LATENCY:154ms,986323,REJECTED,154,CRITICAL
TXNID:923898 | STATUS:REJECTED | LATENCY:53ms,923898,REJECTED,53,CRITICAL
TXNID:387693 | STATUS:FAILURE | LATENCY:193ms,387693,FAILURE,193,CRITICAL
TXNID:237614 | STATUS:REJECTED | LATENCY:196ms,237614,REJECTED,196,CRITICAL
TXNID:338429 | STATUS:REJECTED | LATENCY:114ms,338429,REJECTED,114,CRITICAL
TXNID:831023 | STATUS:REJECTED | LATENCY:90ms,831023,REJECTED,90,CRITICAL
TXNID:181895 | STATUS:SUCCESS | LATENCY:190ms,181895,SUCCESS,190,CRITICAL
TXNID:204346 | STATUS:REJECTED | LATENCY:178ms,204346,REJECTED,178,CRITICAL
TXNID:88474 | STATUS:REJECTED | LATENCY:7ms,88474,REJECTED,7,CRITICAL
TXNID:402176 | STATUS:REJECTED | LATENCY:59ms,402176,REJECTED,59,CRITICAL
TXNID:880423 | STATUS:SUCCESS | LATENCY:191ms,880423,SUCCESS,191,CRITICAL
TXNID:958539 | STATUS:FAILURE | LATENCY:190ms,958539,FAILURE,190,CRITICAL
TXNID:907288 | STATUS:SUCCESS | LATENCY:199ms,907288,SUCCESS,199,CRITICAL
TXNID:491758 | STATUS:REJECTED | LATENCY:155ms,491758,REJECTED,155,CRITICAL
TXNID:834363 | STATUS:REJECTED | LATENCY:139ms,834363,REJECTED,139,CRITICAL
TXNID:931182 | STATUS:REJECTED | LATENCY:159ms,931182,REJECTED,159,CRITICAL
TXNID:394522 | STATUS:REJECTED | LATENCY:75ms,394522,REJECTED,75,CRITICAL
TXNID:823708 | STATUS:SUCCESS | LATENCY:196ms,823708,SUCCESS,196,CRITICAL
TXNID:451540 | STATUS:REJECTED | LATENCY:55ms,451540,REJECTED,55,CRITICAL
TXNID:250169 | STATUS:REJECTED | LATENCY:57ms,250169,REJECTED,57,CRITICAL
TXNID:938910 | STATUS:SUCCESS | LATENCY:195ms,938910,SUCCESS,195,CRITICAL
TXNID:736592 | STATUS:REJECTED | LATENCY:151ms,736592,REJECTED,151,CRITICAL
TXNID:224211 | STATUS:FAILURE | LATENCY:187ms,224211,FAILURE,187,CRITICAL
TXNID:711027 | STATUS:REJECTED | LATENCY:106ms,711027,REJECTED,106,CRITICAL
TXNID:932061 | STATUS:REJECTED | LATENCY:66ms,932061,REJECTED,66,CRITICAL
TXNID:725831 | STATUS:REJECTED | LATENCY:159ms,725831,REJECTED,159,CRITICAL
TXNID:581211 | STATUS:SUCCESS | LATENCY:193ms,581211,SUCCESS,193,CRITICAL
TXNID:777137 | STATUS:SUCCESS | LATENCY:199ms,777137,SUCCESS,199,CRITICAL
TXNID:714331 | STATUS:REJECTED | LATENCY:138ms,714331,REJECTED,138,CRITICAL
TXNID:271966 | STATUS:REJECTED | LATENCY:159ms,271966,REJECTED,159,CRITICAL
TXNID:476106 | STATUS:REJECTED | LATENCY:129ms,476106,REJECTED,129,CRITICAL
TXNID:348695 | STATUS:FAILURE | LATENCY:194ms,348695,FAILURE,194,CRITICAL
TXNID:590030 | STATUS:PENDING | LATENCY:199ms,590030,PENDING,199,CRITICAL
TXNID:751033 | STATUS:REJECTED | LATENCY:77ms,751033,REJECTED,77,CRITICAL
TXNID:313445 | STATUS:REJECTED | LATENCY:18ms,313445,REJECTED,18,CRITICAL
TXNID:436541 | STATUS:FAILURE | LATENCY:195ms,436541,FAILURE,195,CRITICAL
TXNID:364722 | STATUS:REJECTED | LATENCY:61ms,364722,REJECTED,61,CRITICAL
TXNID:415912 | STATUS:REJECTED | LATENCY:78ms,415912,REJECTED,78,CRITICAL
TXNID:1941 | STATUS:REJECTED | LATENCY:66ms,1941,REJECTED,66,CRITICAL
TXNID:782511 | STATUS:REJECTED | LATENCY:123ms,782511,REJECTED,123,CRITICAL
TXNID:191149 | STATUS:REJECTED | LATENCY:119ms,191149,REJECTED,119,CRITICAL
TXNID:22860 | STATUS:REJECTED | LATENCY:81ms,22860,REJECTED,81,CRITICAL
TXNID:938451 | STATUS:REJECTED | LATENCY:64ms,938451,REJECTED,64,CRITICAL
TXNID:242633 | STATUS:REJECTED | LATENCY:139ms,242633,REJECTED,139,CRITICAL
TXNID:698028 | STATUS:REJECTED | LATENCY:101ms,698028,REJECTED,101,CRITICAL
TXNID:955659 | STATUS:REJECTED | LATENCY:83ms,955659,REJECTED,83,CRITICAL
TXNID:52179 | STATUS:REJECTED | LATENCY:137ms,52179,REJECTED,137,CRITICAL
TXNID:238013 | STATUS:REJECTED | LATENCY:125ms,238013,REJECTED,125,CRITICAL
TXNID:48234 | STATUS:REJECTED | LATENCY:141ms,48234,REJECTED,141,CRITICAL
TXNID:671771 | STATUS:REJECTED | LATENCY:121ms,671771,REJECTED,121,CRITICAL
TXNID:190480 | STATUS:REJECTED | LATENCY:47ms,190480,REJECTED,47,CRITICAL
TXNID:617035 | STATUS:REJECTED | LATENCY:158ms,617035,REJECTED,158,CRITICAL
TXNID:4834 | STATUS:REJECTED | LATENCY:71ms,4834,REJECTED,71,CRITICAL
TXNID:364484 | STATUS:REJECTED | LATENCY:109ms,364484,REJECTED,109,CRITICAL
TXNID:447171 | STATUS:SUCCESS | LATENCY:189ms,447171,SUCCESS,189,CRITICAL
TXNID:553980 | STATUS:REJECTED | LATENCY:47ms,553980,REJECTED,47,CRITICAL
TXNID:959902 | STATUS:REJECTED | LATENCY:15ms,959902,REJECTED,15,CRITICAL
TXNID:417308 | STATUS:REJECTED | LATENCY:34ms,417308,REJECTED,34,CRITICAL
TXNID:159517 | STATUS:REJECTED | LATENCY:183ms,159517,REJECTED,183,CRITICAL
TXNID:762432 | STATUS:REJECTED | LATENCY:76ms,762432,REJECTED,76,CRITICAL
TXNID:538729 | STATUS:REJECTED | LATENCY:166ms,538729,REJECTED,166,CRITICAL
TXNID:863230 | STATUS:REJECTED | LATENCY:113ms,863230,REJECTED,113,CRITICAL
TXNID:728003 | STATUS:REJECTED | LATENCY:155ms,728003,REJECTED,155,CRITICAL
TXNID:211664 | STATUS:REJECTED | LATENCY:188ms,211664,REJECTED,188,CRITICAL
TXNID:482424 | STATUS:REJECTED | LATENCY:8ms,482424,REJECTED,8,CRITICAL
TXNID:804131 | STATUS:REJECTED | LATENCY:147ms,804131,REJECTED,147,CRITICAL
TXNID:951491 | STATUS:PENDING | LATENCY:182ms,951491,PENDING,182,CRITICAL
TXNID:912734 | STATUS:REJECTED | LATENCY:134ms,912734,REJECTED,134,CRITICAL
TXNID:837796 | STATUS:REJECTED | LATENCY:104ms,837796,REJECTED,104,CRITICAL
TXNID:629517 | STATUS:REJECTED | LATENCY:119ms,629517,REJECTED,119,CRITICAL
TXNID:25050 | STATUS:REJECTED | LATENCY:175ms,25050,REJECTED,175,CRITICAL
TXNID:14426 | STATUS:FAILURE | LATENCY:184ms,14426,FAILURE,184,CRITICAL
TXNID:510136 | STATUS:REJECTED | LATENCY:119ms,510136,REJECTED,119,CRITICAL
TXNID:222332 | STATUS:REJECTED | LATENCY:1ms,222332,REJECTED,1,CRITICAL
TXNID:43574 | STATUS:REJECTED | LATENCY:151ms,43574,REJECTED,151,CRITICAL
TXNID:313775 | STATUS:REJECTED | LATENCY:159ms,313775,REJECTED,159,CRITICAL
TXNID:362774 | STATUS:PENDING | LATENCY:188ms,362774,PENDING,188,CRITICAL
TXNID:938985 | STATUS:REJECTED | LATENCY:173ms,938985,REJECTED,173,CRITICAL
TXNID:851791 | STATUS:FAILURE | LATENCY:188ms,851791,FAILURE,188,CRITICAL
TXNID:318994 | STATUS:REJECTED | LATENCY:21ms,318994,REJECTED,21,CRITICAL
TXNID:775285 | STATUS:REJECTED | LATENCY:56ms,775285,REJECTED,56,CRITICAL
TXNID:310203 | STATUS:REJECTED | LATENCY:145ms,310203,REJECTED,145,CRITICAL
TXNID:65834 | STATUS:REJECTED | LATENCY:1ms,65834,REJECTED,1,CRITICAL
TXNID:980446 | STATUS:REJECTED | LATENCY:107ms,980446,REJECTED,107,CRITICAL
TXNID:753762 | STATUS:FAILURE | LATENCY:195ms,753762,FAILURE,195,CRITICAL
TXNID:493255 | STATUS:REJECTED | LATENCY:59ms,493255,REJECTED,59,CRITICAL
TXNID:152946 | STATUS:REJECTED | LATENCY:47ms,152946,REJECTED,47,CRITICAL
TXNID:465518 | STATUS:PENDING | LATENCY:194ms,465518,PENDING,194,CRITICAL
TXNID:622275 | STATUS:REJECTED | LATENCY:175ms,622275,REJECTED,175,CRITICAL
TXNID:100265 | STATUS:REJECTED | LATENCY:159ms,100265,REJECTED,159,CRITICAL
TXNID:888110 | STATUS:REJECTED | LATENCY:151ms,888110,REJECTED,151,CRITICAL
TXNID:147316 | STATUS:SUCCESS | LATENCY:198ms,147316,SUCCESS,198,CRITICAL
TXNID:749962 | STATUS:FAILURE | LATENCY:186ms,749962,FAILURE,186,CRITICAL
TXNID:820180 | STATUS:REJECTED | LATENCY:22ms,820180,REJECTED,22,CRITICAL
TXNID:4099 | STATUS:FAILURE | LATENCY:187ms,4099,FAILURE,187,CRITICAL
TXNID:728877 | STATUS:FAILURE | LATENCY:195ms,728877,FAILURE,195,CRITICAL
TXNID:437891 | STATUS:FAILURE | LATENCY:181ms,437891,FAILURE,181,CRITICAL
TXNID:421743 | STATUS:REJECTED | LATENCY:149ms,421743,REJECTED,149,CRITICAL
TXNID:503095 | STATUS:REJECTED | LATENCY:135ms,503095,REJECTED,135,CRITICAL
TXNID:930469 | STATUS:REJECTED | LATENCY:41ms,930469,REJECTED,41,CRITICAL
TXNID:241116 | STATUS:REJECTED | LATENCY:41ms,241116,REJECTED,41,CRITICAL
TXNID:771040 | STATUS:REJECTED | LATENCY:83ms,771040,REJECTED,83,CRITICAL
TXNID:558878 | STATUS:REJECTED | LATENCY:178ms,558878,REJECTED,178,CRITICAL
TXNID:371485 | STATUS:REJECTED | LATENCY:9ms,371485,REJECTED,9,CRITICAL
TXNID:374034 | STATUS:REJECTED | LATENCY:180ms,374034,REJECTED,180,CRITICAL
TXNID:522261 | STATUS:REJECTED | LATENCY:173ms,522261,REJECTED,173,CRITICAL
TXNID:675817 | STATUS:REJECTED | LATENCY:26ms,675817,REJECTED,26,CRITICAL
TXNID:243863 | STATUS:REJECTED | LATENCY:191ms,243863,REJECTED,191,CRITICAL
TXNID:53685 | STATUS:REJECTED | LATENCY:130ms,53685,REJECTED,130,CRITICAL
TXNID:93475 | STATUS:PENDING | LATENCY:193ms,93475,PENDING,193,CRITICAL
TXNID:208264 | STATUS:REJECTED | LATENCY:96ms,208264,REJECTED,96,CRITICAL
TXNID:791867 | STATUS:REJECTED | LATENCY:51ms,791867,REJECTED,51,CRITICAL
TXNID:950586 | STATUS:PENDING | LATENCY:196ms,950586,PENDING,196,CRITICAL
TXNID:846408 | STATUS:REJECTED | LATENCY:60ms,846408,REJECTED,60,CRITICAL
TXNID:999213 | STATUS:SUCCESS | LATENCY:183ms,999213,SUCCESS,183,CRITICAL
TXNID:406572 | STATUS:PENDING | LATENCY:185ms,406572,PENDING,185,CRITICAL
TXNID:529883 | STATUS:REJECTED | LATENCY:0ms,529883,REJECTED,0,CRITICAL
TXNID:202874 | STATUS:REJECTED | LATENCY:104ms,202874,REJECTED,104,CRITICAL
TXNID:179994 | STATUS:FAILURE | LATENCY:183ms,179994,FAILURE,183,CRITICAL
TXNID:820529 | STATUS:REJECTED | LATENCY:189ms,820529,REJECTED,189,CRITICAL
TXNID:236372 | STATUS:FAILURE | LATENCY:189ms,236372,FAILURE,189,CRITICAL
TXNID:416030 | STATUS:REJECTED | LATENCY:155ms,416030,REJECTED,155,CRITICAL
TXNID:578515 | STATUS:REJECTED | LATENCY:81ms,578515,REJECTED,81,CRITICAL
TXNID:857751 | STATUS:REJECTED | LATENCY:191ms,857751,REJECTED,191,CRITICAL
TXNID:564454 | STATUS:FAILURE | LATENCY:190ms,564454,FAILURE,190,CRITICAL
TXNID:667503 | STATUS:REJECTED | LATENCY:100ms,667503,REJECTED,100,CRITICAL
TXNID:933756 | STATUS:SUCCESS | LATENCY:189ms,933756,SUCCESS,189,CRITICAL
TXNID:983302 | STATUS:REJECTED | LATENCY:168ms,983302,REJECTED,168,CRITICAL
TXNID:298382 | STATUS:REJECTED | LATENCY:187ms,298382,REJECTED,187,CRITICAL
TXNID:589878 | STATUS:REJECTED | LATENCY:93ms,589878,REJECTED,93,CRITICAL
TXNID:436877 | STATUS:FAILURE | LATENCY:195ms,436877,FAILURE,195,CRITICAL
TXNID:272838 | STATUS:REJECTED | LATENCY:26ms,272838,REJECTED,26,CRITICAL
TXNID:804190 | STATUS:REJECTED | LATENCY:26ms,804190,REJECTED,26,CRITICAL
TXNID:245865 | STATUS:REJECTED | LATENCY:70ms,245865,REJECTED,70,CRITICAL
TXNID:21972 | STATUS:REJECTED | LATENCY:126ms,21972,REJECTED,126,CRITICAL
TXNID:758694 | STATUS:SUCCESS | LATENCY:185ms,758694,SUCCESS,185,CRITICAL
TXNID:489844 | STATUS:REJECTED | LATENCY:105ms,489844,REJECTED,105,CRITICAL
TXNID:418415 | STATUS:REJECTED | LATENCY:185ms,418415,REJECTED,185,CRITICAL
TXNID:296175 | STATUS:REJECTED | LATENCY:150ms,296175,REJECTED,150,CRITICAL
TXNID:968653 | STATUS:REJECTED | LATENCY:155ms,968653,REJECTED,155,CRITICAL
TXNID:88635 | STATUS:PENDING | LATENCY:183ms,88635,PENDING,183,CRITICAL
TXNID:958328 | STATUS:REJECTED | LATENCY:14ms,958328,REJECTED,14,CRITICAL
TXNID:656097 | STATUS:REJECTED | LATENCY:177ms,656097,REJECTED,177,CRITICAL
TXNID:83569 | STATUS:REJECTED | LATENCY:63ms,83569,REJECTED,63,CRITICAL
TXNID:882187 | STATUS:PENDING | LATENCY:190ms,882187,PENDING,190,CRITICAL
TXNID:406364 | STATUS:REJECTED | LATENCY:108ms,406364,REJECTED,108,CRITICAL
TXNID:755995 | STATUS:SUCCESS | LATENCY:197ms,755995,SUCCESS,197,CRITICAL
TXNID:737403 | STATUS:REJECTED | LATENCY:117ms,737403,REJECTED,117,CRITICAL
TXNID:603588 | STATUS:FAILURE | LATENCY:185ms,603588,FAILURE,185,CRITICAL
TXNID:768903 | STATUS:FAILURE | LATENCY:199ms,768903,FAILURE,199,CRITICAL
TXNID:504561 | STATUS:SUCCESS | LATENCY:188ms,504561,SUCCESS,188,CRITICAL
TXNID:662188 | STATUS:PENDING | LATENCY:183ms,662188,PENDING,183,CRITICAL
TXNID:328759 | STATUS:REJECTED | LATENCY:181ms,328759,REJECTED,181,CRITICAL
TXNID:181713 | STATUS:REJECTED | LATENCY:168ms,181713,REJECTED,168,CRITICAL
TXNID:292292 | STATUS:PENDING | LATENCY:185ms,292292,PENDING,185,CRITICAL
TXNID:241451 | STATUS:SUCCESS | LATENCY:188ms,241451,SUCCESS,188,CRITICAL
TXNID:218612 | STATUS:SUCCESS | LATENCY:192ms,218612,SUCCESS,192,CRITICAL
TXNID:403524 | STATUS:REJECTED | LATENCY:104ms,403524,REJECTED,104,CRITICAL
TXNID:653862 | STATUS:REJECTED | LATENCY:160ms,653862,REJECTED,160,CRITICAL
TXNID:501649 | STATUS:REJECTED | LATENCY:152ms,501649,REJECTED,152,CRITICAL
TXNID:612691 | STATUS:REJECTED | LATENCY:99ms,612691,REJECTED,99,CRITICAL
TXNID:531369 | STATUS:REJECTED | LATENCY:154ms,531369,REJECTED,154,CRITICAL
TXNID:749011 | STATUS:REJECTED | LATENCY:120ms,749011,REJECTED,120,CRITICAL
TXNID:60553 | STATUS:REJECTED | LATENCY:110ms,60553,REJECTED,110,CRITICAL
TXNID:494961 | STATUS:REJECTED | LATENCY:194ms,494961,REJECTED,194,CRITICAL
TXNID:393437 | STATUS:REJECTED | LATENCY:198ms,393437,REJECTED,198,CRITICAL
TXNID:361814 | STATUS:REJECTED | LATENCY:145ms,361814,REJECTED,145,CRITICAL
TXNID:713942 | STATUS:REJECTED | LATENCY:98ms,713942,REJECTED,98,CRITICAL
TXNID:758409 | STATUS:REJECTED | LATENCY:159ms,758409,REJECTED,159,CRITICAL
TXNID:408374 | STATUS:REJECTED | LATENCY:191ms,408374,REJECTED,191,CRITICAL
TXNID:697402 | STATUS:REJECTED | LATENCY:199ms,697402,REJECTED,199,CRITICAL
TXNID:952506 | STATUS:FAILURE | LATENCY:182ms,952506,FAILURE,182,CRITICAL
TXNID:110162 | STATUS:REJECTED | LATENCY:21ms,110162,REJECTED,21,CRITICAL
TXNID:571873 | STATUS:PENDING | LATENCY:190ms,571873,PENDING,190,CRITICAL
TXNID:815841 | STATUS:FAILURE | LATENCY:190ms,815841,FAILURE,190,CRITICAL
TXNID:595128 | STATUS:PENDING | LATENCY:195ms,595128,PENDING,195,CRITICAL
TXNID:659844 | STATUS:REJECTED | LATENCY:86ms,659844,REJECTED,86,CRITICAL
TXNID:758982 | STATUS:REJECTED | LATENCY:114ms,758982,REJECTED,114,CRITICAL
TXNID:192918 | STATUS:REJECTED | LATENCY:167ms,192918,REJECTED,167,CRITICAL
TXNID:793255 | STATUS:REJECTED | LATENCY:30ms,793255,REJECTED,30,CRITICAL
TXNID:11498 | STATUS:FAILURE | LATENCY:181ms,11498,FAILURE,181,CRITICAL
TXNID:993834 | STATUS:SUCCESS | LATENCY:184ms,993834,SUCCESS,184,CRITICAL
TXNID:304699 | STATUS:REJECTED | LATENCY:42ms,304699,REJECTED,42,CRITICAL
TXNID:232292 | STATUS:REJECTED | LATENCY:12ms,232292,REJECTED,12,CRITICAL
TXNID:894180 | STATUS:REJECTED | LATENCY:31ms,894180,REJECTED,31,CRITICAL
TXNID:817001 | STATUS:REJECTED | LATENCY:69ms,817001,REJECTED,69,CRITICAL
TXNID:298785 | STATUS:REJECTED | LATENCY:129ms,298785,REJECTED,129,CRITICAL
TXNID:539095 | STATUS:REJECTED | LATENCY:135ms,539095,REJECTED,135,CRITICAL
TXNID:870192 | STATUS:REJECTED | LATENCY:131ms,870192,REJECTED,131,CRITICAL
TXNID:346213 | STATUS:REJECTED | LATENCY:99ms,346213,REJECTED,99,CRITICAL
TXNID:59589 | STATUS:SUCCESS | LATENCY:184ms,59589,SUCCESS,184,CRITICAL
TXNID:624576 | STATUS:REJECTED | LATENCY:126ms,624576,REJECTED,126,CRITICAL
TXNID:741709 | STATUS:REJECTED | LATENCY:197ms,741709,REJECTED,197,CRITICAL
TXNID:268146 | STATUS:REJECTED | LATENCY:97ms,268146,REJECTED,97,CRITICAL
TXNID:724753 | STATUS:REJECTED | LATENCY:50ms,724753,REJECTED,50,CRITICAL
TXNID:371516 | STATUS:REJECTED | LATENCY:197ms,371516,REJECTED,197,CRITICAL
TXNID:649290 | STATUS:REJECTED | LATENCY:182ms,649290,REJECTED,182,CRITICAL
TXNID:578182 | STATUS:REJECTED | LATENCY:53ms,578182,REJECTED,53,CRITICAL
TXNID:416053 | STATUS:PENDING | LATENCY:187ms,416053,PENDING,187,CRITICAL
TXNID:479906 | STATUS:REJECTED | LATENCY:8ms,479906,REJECTED,8,CRITICAL
TXNID:301186 | STATUS:REJECTED | LATENCY:32ms,301186,REJECTED,32,CRITICAL
TXNID:460847 | STATUS:REJECTED | LATENCY:35ms,460847,REJECTED,35,CRITICAL
TXNID:245888 | STATUS:REJECTED | LATENCY:58ms,245888,REJECTED,58,CRITICAL
TXNID:704812 | STATUS:REJECTED | LATENCY:113ms,704812,REJECTED,113,CRITICAL
TXNID:223657 | STATUS:REJECTED | LATENCY:130ms,223657,REJECTED,130,CRITICAL
TXNID:903523 | STATUS:FAILURE | LATENCY:199ms,903523,FAILURE,199,CRITICAL
TXNID:121765 | STATUS:SUCCESS | LATENCY:188ms,121765,SUCCESS,188,CRITICAL
TXNID:359948 | STATUS:REJECTED | LATENCY:136ms,359948,REJECTED,136,CRITICAL
TXNID:806065 | STATUS:PENDING | LATENCY:198ms,806065,PENDING,198,CRITICAL
TXNID:256672 | STATUS:SUCCESS | LATENCY:196ms,256672,SUCCESS,196,CRITICAL
TXNID:575472 | STATUS:REJECTED | LATENCY:169ms,575472,REJECTED,169,CRITICAL
TXNID:622604 | STATUS:REJECTED | LATENCY:98ms,622604,REJECTED,98,CRITICAL
TXNID:55911 | STATUS:REJECTED | LATENCY:138ms,55911,REJECTED,138,CRITICAL
TXNID:324958 | STATUS:REJECTED | LATENCY:186ms,324958,REJECTED,186,CRITICAL
TXNID:203485 | STATUS:REJECTED | LATENCY:184ms,203485,REJECTED,184,CRITICAL
TXNID:666807 | STATUS:REJECTED | LATENCY:89ms,666807,REJECTED,89,CRITICAL
TXNID:869454 | STATUS:REJECTED | LATENCY:1ms,869454,REJECTED,1,CRITICAL
TXNID:306004 | STATUS:REJECTED | LATENCY:102ms,306004,REJECTED,102,CRITICAL
TXNID:633504 | STATUS:FAILURE | LATENCY:192ms,633504,FAILURE,192,CRITICAL
TXNID:501137 | STATUS:REJECTED | LATENCY:163ms,501137,REJECTED,163,CRITICAL
